Author,Author_Std
A. Classen,dabifarkas rita
Richard Deming,hetednapi adventista egyhaz
Ondrej Sokol,estok janos szerk
Dózsa-Lontai,feher alajos
Szabics Imre,dr feher alajos
Juliana A. Fialová,orban sandor
Edmond Pâris,dr sc konrad werner
Bruce D. Itule - Douglas A. Anderson,james f fixx
S. Wiedenhofer,palfi anna szerk
C. W. Slemming,nemeth zoltan szerk
Giuseppe Mattai,barczi laszlo
Georgie Downy,k p yohannan
Péter György,e baleczky
"Mommsen, Hans",moholi karoly
Igon Szemjonovics Kon (szerk.),dobrai zoltan
Melanie Kaarma,c falkenhorst
Alexej Tolsztoj,schubert todor
"Phillip R. Slavney, M.D.",zahradnik j cihar j
Kordován Vid,robert k wittman
H. D. Adamson,nataly v eschstruth
Uniwersytet Mikolaja Kopernika,dr csaba horvath
P. Gabriele di S. M. Maddalena,harci tibor
Polgár Katalin (szerk.),v oszeeva
Karl Keating,faludi viktoria szerk
Barthó Loránd - Sebők Béla,dr feher zsuzsa
Forray R. Katalin - Híves Tamás (szerk.),a auer
Dr. Czeglédy Sándor,reviczky bela szerk
Park Ock Soo,szerk halkovics janos
Barbara Frazer,csernatony zoltan
Cz. Musztács Ágnes,walter dick
Paul & Anne Ehrlich,editors james n weinstein  bjorn l rydevik  volker kh sonntag
Josef F. Blumrich,l gonzalezferia  krh von wild  hediemath
Lionello Venturi,editors ralph g dacey  h richard winn  rebecca w rimel  john a jane
Charles E Reasoner (Illustrator),richard b ashman  john a herring  charles e johnston  gary l lowery  chester e sutterlin
Nina Campbell,kami garcia margaret stohl
Joan Moncrieff and Doreen Sharp,otto m urban
Graham Bannock,birone dr szatmari sarolta
Heather Waddell and Richard Layzell,p sudbrack karoly s j
R.A. Staccioli,james mellon
Patricia A. McKillip,bardi nandor szerk
Mary Gentle,alfred brehm
Matthew E. Bunson,szlodoban mirkovics
Kuminetz Géza,d matai maria
Ficzere Lajos (főszerk.),dr stockl albert
Eric M osanky,dr bolla kalman szerk
Szalay Lajos,donald weiss
David Shermer,foris agota szerk
Aidan Macfarlane · Ann McPherson,james b twitchell
W. Stewart Wallace,robert murray davis
Csejdy László (szerk.),kaiser anna
Cholnoky Győző,kepes geza
K. G. Lockyer,dr weszely odon
Fejős Zoltán,lenard ferenc
Sárszegi Éva,jeffrey a carver
Prof. mag. dr. Dávid Tamás - TCM dr. Li Qin,john bemelmans marciano
SZERZŐ Rüdiger Dahlke FORDÍTÓ Szabó Judit,balzac
Pásti Csaba,clifford l b hubbard
Lévai Anita- Potó István,fejer denes
Szarka józsef,francois schuiten
Magyar Úttörők Szövetsége,locsvigassy
F. J. Harmand,kunszabo ferenc
Makó Ferenc,v m rabolu
Bata Imre,dr racz fodor beno
R. Balogh József,h jackson brown
Szász Levente,kaplony miklos
Gombos Gyula,marosfalvi imre
Dr. Jurek Aurél,majtenyi laszlo
Dr. Berki Feriz,tisza etelka forditotta
Jezsi Tumanovszkij,dr csak csilla  dr olajos istvan  dr szilagyi janos ede
Ulrike Guérot,brain grazer
Kóródi Gábor,ian rankin
Juhász Veronika,julia kisfaludi  piroska farkaskrizsak  i szegedi
Horváth F. Dániel,paskay bernat
Charlotte E. English,neil wenborn
Shelley Admont,parkany mihaly
Chrétien de Troyes,emilio iodice
Nádasi Krisz (szerk.),patrice berthiaume
Árián-Szigethy Flóra,aladar marcek
G. Joó Katalin,werner sikorski  rainer laabs
A. M. Summer,emmet fox
Lucas G. Warden,steve r pieczenik
Szilágyi-Kiszler Adrienn,hasso g stachow
Bakos R. Laura,sanchez fernando
Katalina S. Miller,john h davis
Sam Sagolski,alistar maclean
Bence Bauer,dr perjessy kalman
Thomas Heywood,banning n garrett
Harper Bliss,fischer ernst
Szabari Bálint,kerpely kalman
Csitei Béla,szerzo dominique rousset kathleen kelleylaine fordito lenkei julia
Szabin A. Szabolcs,szerzo dieter b herrmann fordito nagy imre
dr. Firniksz Judit,simone de beauvoir
Parti Nagy Lajos,henry roth
Kertész Erzsi,dr nicholas tate
Bartal Tamás,sharon lee parker
Gabriella Vento,ken denmead
Kőszegi-Arbeiter Anita,taran matharu
Párkányi Zoltán,rory clements
Dömötör László,dr salamin pal
Maros Edit,szerzo robert louis stevenson szerkeszto rona ilona fordito goncz arpad lektor arkos antal
F. Nagy Gábor,szerzo jack london szerkeszto borbas maria fordito bart istvan szasz imre hatar gyozo tersanszky jozsi jeno vajda miklos
Ruszkáné Márton Éva,wilhelm weitling
"Alcott, L. M; Dickens, C.; Dyke, H.; Gaskell, E.; Henry, O.; Montgomery, L. M.; Stowe, H. B.; Van Doren Stern, P.",weores sandor
Titi Hajnalka,heinz griesbach
Szalainé Erdélyi Tünde,szerzo william shakespeare szerkeszto keresztury dezso fordito arany janos
Violet V. Vandor,tama janowitz
Fenyvesi Lilla,jakki wood
András László válog.,lauren tarshis
Keserű János (szerk.),fust milan
Papp Miklós,leif g w persson
Dr. Bócsa Iván,thomas  friends
Dr. Henczi Lajos,s zweig
Horling Róbert,grace norwich  lauren alexander
J. E. Kastrop,adam pal
Robert P. Ouellette,benedecki janosne ferge sandorne lang gyorgyne schnell laszlone
Balogh György - Erőss László - Morvai Katalin,drechsler laszlo
Kováts Albert,chrisopher chant
Claudia Daiber,robert j wright
Gausz Tibor S. J.,barabas miklos
Rory Ryder,dr budai laszlo
Vládut - Florescu,dr kasler miklos szerk
Stekovics Baráth Irén,r w swanson
Mauro Cristofani,hazay istvanne
Dixon Scott,dobrossy istvan szerkeszto
Dabi-Farkas Rita,biro gyula szerk
Hetednapi Adventista Egyház,dr mathe arpad
Estók János (szerk.),princz oszkar
Fehér Alajos,csaky pal
Dr. Fehér Alajos,szalai andras
Orbán Sándor,julia k
Dr. sc. Konrad Werner,uwe tabel
James F. Fixx,richard h wilkinson
Pálfi Anna szerk.,resch belamarjanucz laszlo
Németh Zoltán szerk.,jdinnebier
Bárczi László,makk ferenc
K. P. Yohannan,h h rowley
E. Baleczky,erdos gaborbajko erika
Moholi Károly,frey agnes
Dobrai Zoltán,vero juli
C. FALKENHORST,bagdy emoke  belso nora  popper peter
Schubert Tódor, e a maimin
"Zahradnik, J.- Cihar, J.",uj magyar konyvkiado
Robert K. Wittman,claudia durastanti
Nataly V. Eschstruth,helmut zopfl
Dr. Csaba Horváth,horvath ildiko szabo sandorne
Harci Tibor,l de kerany
V. Oszeeva,gustave charlier
Faludi Viktória (Szerk.),dr sebestyen jeno fel szerk
Tóth. Gy. László,alekszej korzin szerk
Dr. Fehér Zsuzsa,baranyi j
A. Auer,illyesne ferenczy e
Reviczky Béla (szerk.),jeffrey m stryker
Szerk.: Halkovics János,kosary domokos
Csernátony Zoltán,szabo sandorne
Walter Dick,georgij szkrebickij
Editors: James N. Weinstein - Björn L. Rydevik - Volker K.H. Sonntag,babos laszlo
L. González-Feria - K.R.H. von Wild - H.E.Diemath,dabis attila
Editors: Ralph G. Dacey - H. Richard Winn - Rebecca W. Rimel - John A. Jane,v guszev
Richard B. Ashman - John A. Herring - Charles E. Johnston - Gary L. Lowery - Chester E. Sutterlin,basil copper
Kami Garcia Margaret Stohl,frans johansson
Otto M. Urban,feargal quinn
Bíróné dr. Szatmári Sarolta,c w nicol
P. Sudbrack Károly S. J.,harry ludlam
James Mellon,hugh b cave
Bárdi Nándor (Szerk.),dr hevesi sandor
Alfred Brehm,izsak belane
Szlodoban Mirkovics,jean carper
D. Mátai Mária,boros pal szerk
Dr. Stöckl Albert,eva mekler
Dr. Bolla Kálmán (szerk.),alexander cordell
Donald Weiss,richard j anobile szerk
Fóris Ágota (szerk.),ian woodward
James B. Twitchell,william s baringgould
Robert Murray Davis,nikil saval
Kaiser Anna,barnaby conrad
Képes Géza,ronald m shapiro
Dr. Weszely Ödön,edmund edited by crispin
Lénárd Ferenc,aleksandr i solzhenitsyn
Jeffrey A. Carver,robert frank
John Bemelmans Marciano,cathy n davidson
Balzac,sanjay khosla
Clifford L. B. Hubbard,mark w travis
Fejér Dénes,pasquale festa campanile
François Schuiten,alan arkin
Lőcs-Vigassy,milt mcauley
Kunszabó Ferenc,sri chimnoy
V. M. Rabolú,virag judit galeria
Dr. Rácz Fodor Benő,marta chiara guerrieri
H. Jackson Brown,szilagyi gyorgy
Kaplony Miklós,dr fazekas andras
Marosfalvi Imre,bob charles
Majtényi László,marco p j borst
Tisza Etelka (fordította),robert r prefontaine phd
Dr. Csák Csilla - Dr. Olajos István - Dr. Szilágyi János Ede,balogh janos
Brain Grazer,holubne hunya aniko
Ian Rankin,d nagy eva
Júlia Kisfaludi - Piroska Farkas-Krizsák - I. Szegedi,jaroli jozsef
Paskay Bernát,wladar miksa
Neil Wenborn,tim lahaye
Párkány Mihály,mezei geza szerk
Emilio Iodice,ndvorszky hedvig
Patrice Berthiaume,alfoldi vilma
Aladar Marcek,nagy ferencne szerk
Werner Sikorski - Rainer Laabs,sarosi karoly
Emmet Fox,john shepherd
Steve R. Pieczenik,paul m collier
Hasso G. Stachow,fuvesi gyula felelos szerkeszto
"Sanchez, Fernando",janus desertus
John H. Davis,ingmar bergman
Alistar MacLean,wien
Dr. Perjéssy Kálmán,e l doctorow
Banning N. Garrett,elim omnis
Fischer Ernst,h barta lajos
Kerpely Kálmán,druzsin jozsef
SZERZŐ Dominique Rousset Kathleen Kelley-Lainé FORDÍTÓ Lenkei Júlia,etienne deak
SZERZŐ Dieter B. Herrmann FORDÍTÓ Nagy Imre,szerkdr pakozdi istvan
Simone de Beauvoir,mikola klara
Henry Roth,papp arthur
Dr. Nicholas Tate,m pelesz nelli
Sharon Lee Parker,tordai gyorgy
Ken Denmead,reinhard olt
Taran Matharu,corrado augias
Rory Clements,d m g stalker
Dr. Salamin Pál,dr juhasz gabor
SZERZŐ Robert Louis Stevenson SZERKESZTŐ Róna Ilona FORDÍTÓ Göncz Árpád LEKTOR Árkos Antal,marc alexander
SZERZŐ Jack London SZERKESZTŐ Borbás Mária FORDÍTÓ Bart István Szász Imre Határ Győző Tersánszky Józsi Jenő Vajda Miklós,solomon marcus
Wilhelm Weitling,schwarzkopf hnorman
Weöres Sándor,linda lovelace
Heinz Griesbach,joseph g nellis
SZERZŐ William Shakespeare SZERKESZTŐ Keresztury Dezső FORDÍTÓ Arany János,beranneroman
Tama Janowitz,luca marta
Jakki Wood,ordogh szilveszter
lauren tarshis,kisparti janos dr kozzetette
Füst Milán,szombatfalvy gyorgy
Leif G. W. Persson,angus watson
Thomas & Friends,scott foresman
S. Zweig,kevin kelly
Grace Norwich - Lauren Alexander,retter laszlo
Ádám Pál,helen van slyke
Benedecki Jánosné Ferge Sándorné Láng Györgyné Schnell Lászlóné,isabelle martin
Drechsler László,r m mata
Chrisopher Chant,maria venturi
Robert J Wright,rene depestre
Barabás Miklós,dani shapiro
Dr. Budai László,giorgio spina
Dr. Kásler Miklós szerk.,peter lovesey
R. W. Swanson,grace metalious
Hazay Istvánné,david cottrell
Dobrossy István (szerkesztő),captain d michael abrashoff
Bíró Gyula (szerk.),terri l sjodin
dr. Máthé Árpád,leslie w rue  lloyd l byars
Princz Oszkár,andre previn
Csáky Pál,david jordan
Szalai András,petrik imre
Julia K.,actio catholica orsz elnokseg
Uwe Tabel,fruhwirth matyas foszerk
Richard H. Wilkinson,solyom jozsef
Resch Béla-Marjanucz László,mariangela camocardi
J.Dinnebier,jacqueline briskin
Makk Ferenc,george vandeman
H. H. Rowley,deli i hawkin  roger j best  kenneth a coney
Erdős Gábor-Bajkó Erika,robert c appleby
Frey Ágnes,kulcsar kalman szerk
Verő Juli,ankner bela
Bagdy Emőke - Belső Nóra - Popper Péter,brett l markham
Е.А.Маймин (E. A. Maimin),dr nikolas r hedberg
Új Magyar Könyvkiadó,remenyik sandor foszerk
Claudia Durastanti,ford s nyiro jozsef
Helmut Zöpfl,osszeallitotta mitru ibolya
Horváth Ildikó -Szabó Sándorné,dr stuller gyula
L. De Kérany,pazmany agnes
Gustave Charlier,veres sandor ford
Dr. Sebestyén Jenő (fel. szerk.),frantisek bielik
Alekszej Korzin (szerk.),hogyes endre
Baranyi J.,miklos jolanta
Illyésné Ferenczy E.,dr matolcsy matyas
Jeffrey M. Stryker,bennet wong
Kosáry Domokos,david larkin editor
Szabó Sándorné,drugeth istvan
georgij Szkrebickij,agostino casaroli
Babos László,gergely andras
Dabis Attila,banki jozsef szerk
V. Guszev,e vaszjukov
Basil Copper,l verhovszkij
Frans Johansson,darago denes
Feargal Quinn,ronald h bailey
C. W. Nicol,kisz
Harry Ludlam,piers morgan
Hugh B. Cave,alvah bessie
Dr. Hevesi Sándor,kaye umansky
Izsák Béláné,kolta ferenc dr
Jean Carper,elena capretti
Boros Pál (szerk.),robert koch
Eva Mekler,kelecsenyi istvan  forrai ferenc
Alexander Cordell,huszar geza
Richard J. Anobile (szerk.),dr toth antal
Ian Woodward,frank eva szerk
William S. Baring-Gould,varkonyi tibor
Nikil Saval,sandor robert dr
Barnaby Conrad,michael r booth szerk
Ronald M. Shapiro,dr kasza sandor szerk
Edmund (edited by) Crispin,bartha janosne erdodinesandor katalin szalay maria
Aleksandr I. Solzhenitsyn,don kaltebach
Robert Frank,dr donath gyula
Cathy N. Davidson,dr c schroter
Sanjay Khosla,karolyi sandor
Mark W. Travis,tony mcnally
Pasquale Festa Campanile,eloadta dr budai gergely ref theol tan
Alan Arkin,psenyeczki nagy sandor
Milt McAuley,emericzy geza
Sri Chimnoy,joanne schwetz
Virág Judit Galéria,toth aurel
Marta Chiara Guerrieri,szili leontin
Szilágyi György,grazietta guaitini
Dr. Fazekas András,papp elemer szerk
Bob Charles,dr bodecs laszlone faluba zoltan harsanyi jozsef majoros laszlo
Marco P. J. Borst,karman sandor
Robert R. Préfontaine Ph.D.,varnai peter
Balogh János,robert b turan
Holubné Hunya Anikó,homokinagy istvan
D. Nagy Éva,jung
Jároli József,cseko sandor
Wladár Miksa,univerzum
Tim LaHaye,sarah albee  christina wilsdon
Mezei Géza (szerk.),w k hancock
N.Dvorszky Hedvig,dr zoltan attila
Tiszai László (szerk.),madaraszne zsigmond anna
Alföldi Vilma,mark howell
Nagy ferencné szerk.,dr csakvari jozsef szerk
Sárosi Károly,viragh zoltan
John Shepherd,vegvari imre
Paul M. Collier,michel
Füvesi Gyula (felelős szerkesztő),d c thomson
Janus Desertus,farkas antal
Ingmar Bergman,pilhal gyorgy
Wien,g szabo roza
E. L. Doctorow,walter dreizner
Elim Omnis,fritz noglik
H. Barta Lajos,kurt fritsche
Druzsin József,dr benko laszlodr mucsi jozsefne
Etienne Deak,steve elsworth
szerk:Dr. Pákozdi István,kurt gorlich
Mikola Klára,dr med frank s caprio
Papp Arthur,z urban aladar
M. Pelesz Nelli,lazar slankamenac
Tordai György,palfalvy attila
Reinhard Olt,entz geza
Corrado Augias,jack jallo md phd facs  alexander r vaccaro md phd facs
D. M. G. Stalker,alexander r vaccaro md phd facs  jason c eck do ms
Dr. Juhász Gábor,edited by nathan d zasler md  douglas i katz md  ross d zafonte do
Marc Alexander,johannes lang
Solomon Marcus,victor parsons dm frcp
Schwarzkopf H.Norman,edited by henry i goldberg md professor of radiology
Linda Lovelace,roger kamien
Joseph G. Nellis,banki m csaba
Beránné-Román,anton p csehov
Luca Márta,readers digest valogatas
Ördögh Szilveszter,barbara pym
Kisparti János Dr. (közzétette),korzenszky richard osb
Szombatfalvy György,david morrell  robert tine
Angus Watson,timothy zahn  elizabeth hand
Scott Foresman,makai maria
Kevin Kelly,jean hatzfeld
Retter László,adam b seligman
Helen Van Slyke,szekely edgar farkas edit
Isabelle Martin,alfred pick
R. M. Mata,pesti lajos
Maria Venturi,williem shakespeare
René Depestre,irene haas
Dani Shapiro,karen katz
Giorgio Spina,nancy van laan
Peter Lovesey,charles g shaw
Grace Metalious,vajda bertalan
David Cottrell,ruth brown
Captain D. Michael Abrashoff,dr bodnar imre
Terri L. Sjodin,karl wallner ocist
Leslie W. Rue - Lloyd L. Byars,p szucs janos sandor ocd
André Previn,cser laszlo sj
David Jordan,p martin ramm fssp
Petrik Imre,fabian zoltan  nagy jozsef
Actio Catholica Orsz. Elnökség,gasparne dr zauner eva
Frühwirth Mátyás főszerk.,dr biczok ferenc szerk
Sólyom József,krupa andras szerk
Mariangela Camocardi,greg mohr
Jacqueline Briskin,elfriede jelinek
George Vandeman,daniel pennac
Deli I. Hawkin - Roger J. Best - Kenneth A. Coney,john jay harper
Robert C. Appleby,szerkeszto ronay gyorgy lektor gyergyai albert kardos laszlo
Kulcsár Kálmán (szerk.),hankiss elemer
Ankner Béla,szerzo dr med andras gosztonyi jeanpierre vuilleumier atya verena stolba fordito szasz andrea
Brett L Markham,borsodi zoltan
Dr Nikolas R Hedberg,ancsel eva
Reményik Sándor (főszerk.),szucs lajos
ford.: S. Nyírő József,luc besson
Összeállította: Mitru Ibolya,fustos laszlo
Dr. Stuller Gyula,ban andrea
Pázmány Ágnes,rudolf hehrlein
Veres Sándor (ford.),l imi
Frantisek Bielik,rafael yglesias
Hőgyes Endre,dezsenyi janos szerk
Miklós Jolánta,erich segal
Dr. Matolcsy Mátyás,dr kovacs andras  dr csizi istvan  monori istvan
Bennet Wong,kate coscarelli
David Larkin (editor),kereszty kornel
Drugeth István,inotai laszlo
Agostino Casaroli,dr peterfi istvan
Gergely András,sergio tavano
Bánki József (szerk.),susan quilliam
E. Vaszjukov,jenny gucci
L. Verhovszkij,szabo bogar erzsebet
Daragó Dénes,h hubert gabriella
Ronald H. Bailey,kalmar karoly
KISZ,moldovan tamas szerk
Piers Morgan,nemeth katalin
Alvah Bessie,megyer arpad
Kaye Umansky,muranyi gabor szerk
Kolta Ferenc dr.,prof dr papp zoltan
Elena Capretti,szatucsek tibor
Robert Koch,nemeth virag szerk
Kelecsényi István - Forrai Ferenc,michael e mcgrath
Huszár Géza,yuri f makogon
Dr. Tóth Antal,steve white
Frank Éva (szerk.),peter h spitz
Várkonyi Tibor,w h masters
Sándor Róbert Dr.,selles  al marlawi
Michael R. Booth (szerk.),gerard de lacazeduthiers
Dr. Kasza Sándor (szerk.),jaszberenyi ferencne
Bartha Jánosné Erdődinésándor Katalin Szalay Mária,galantai a e
Don Kaltebach,korosi imre
Dr. Donath Gyula,thom nicholson
Dr. C. Schröter,alfred barth
Károlyi Sándor,mathe akosromvary vilmos
Tony McNally,velenyak janos
Előadta: Dr. Budai Gergely (ref. theol. tan.),regenyi eniko
Psenyeczki Nagy Sándor,bodrog miklos
Emericzy Géza,s millar gault
Joanne Schwetz,jan kacala
Tóth Aurél,nagy kalman
Szili Leontin,claris van kuiken
Grazietta Guaitini,gabor ferenc
Papp Elemér (szerk.),donsz judit szerk
Dr. Bödecs Lászlóné Faluba Zoltán Harsányi József Majoros László,bozoki andras szerk
Kármán Sándor,banszky luca
Várnai Péter,fazekasne horvath zsuzsanna
Robert B. Turan,patyi andras
Homoki-Nagy István,mohsin hamid
Jung,s a cosby
Csekő Sándor,herman j viola
Univerzum,dr molnar sandor
Sarah Albee - Christina Wilsdon,james a maxwell
W. K. Hancock,gordon w prange
Dr. Zoltán Attila,r chitz klara
Madarászné Zsigmond Anna,bangha bela s j szerk
Mark Howell,leterme christine
Dr. Csákvári József (szerk.),jerome loving
Virágh Zoltán,joy fielding
Végvári Imre,edward hallett carr
MICHEL,torday aliz
D. C. Thomson,o brito gonzalez
Farkas Antal,akira iriye
Pilhál György,a schluter  i margil
G. Szabó Róza,lakatos erno dr szerk
Walter Dreizner,dr gyuro ferenc moldovanyi akos
Fritz Noglik,george mikes
Kurt Fritsche,wh auden
Dr. Benkő László-Dr. Mucsi Józsefné,eric linklater
Steve Elsworth,paul a edwards
Kurt Görlich,m j friedlander
Dr. med. Frank S. Caprio,patricia mchugh
Z. Urbán Aladár,j schlosser
Lazar Slankamenac,claudius c muller
Pálfalvy Attila,hopfel frank hrsg
Entz Géza,somos istvanpeterdi pal
Jack Jallo MD. PhD. FACS - Alexander R. Vaccaro MD. PhD. FACS,robert j mackenzie
Alexander R. Vaccaro MD. PhD. FACS - Jason C. Eck DO. MS.,bognar lajos
Edited by Nathan D. Zasler MD. - Douglas I. Katz MD. - Ross D. Zafonte DO.,p martial lekeux
Johannes Lang,gabor kalman szerk
Victor Parsons DM FRCP,czibor janos
Edited by Henry I. Goldberg M.D. Professor of Radiology,gerencser miklos
Roger Kamien,wendy alec
Bánki M. Csaba,lionel trilling
Anton P. Csehov,pilishegyi peter
Reader's Digest Válogatás,vagyim sefner
Barbara Pym,horvath lorant
Korzenszky Richárd OSB,a l jackson
David Morrell - Robert Tine,mortimer jerome adler
Timothy Zahn - Elizabeth Hand,visy zsolt szerk
Makai Mária,barbara young
Jean Hatzfeld,peter tibor veres
Adam B. Seligman,jon c thompson
Székely Edgár- Farkas Edit,stephen e ambrose
Alfred Pick,roger longrigg
Pesti Lajos,szerzo ph k dick szerkeszto kuczka peter futaki jozsef fordito veres mihaly
Williem Shakespeare,szerzo gergely mihaly szerkeszto kuczka peter
Irene Haas,bruno brehm
Karen Katz,mark acres
Nancy Van Laan,szerzo kiszely gabor szerkeszto jordan gergely lektor durr bela
Charles G. Shaw,szerzo szabo miklos szerkeszto f kemeny marta lektor hahn istvan
Vajda Bertalan,szerzo christiane desrochesnoblecourt szerkeszto falus janos fordito kakosy laszlo lektor komoroczy geza fotozta f l kenett
